> Task :compileJava UP-TO-DATE
> Task :compileScala NO-SOURCE
> Task :processResources NO-SOURCE
> Task :classes UP-TO-DATE

> Task :runJavaLocal
[server] -------------------- Match Starting --------------------
[server] shredders vs. teacher08a on toomuchcheese
[B: #13684@665] battlecode.common.GameActionException: Target location is not on the map
[B: #13684@665] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #13684@665] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #13684@665] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #13684@665] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #13684@665] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #13684@665] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #13684@665] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #13684@665] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #13684@665] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #13684@665] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #13684@665] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #13948@665] GameActionException in RobotPlayer:
[B: #13948@665] battlecode.common.GameActionException: Target location is not on the map
[B: #13948@665] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #13948@665] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #13948@665] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #13948@665] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #13948@665] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #13948@665] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #13948@665] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #13948@665] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #13948@665] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #13948@665] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #13948@665] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #11172@665] GameActionException in RobotPlayer:
[B: #11172@665] battlecode.common.GameActionException: Target location is not on the map
[B: #11172@665] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11172@665] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11172@665] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11172@665] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11172@665] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11172@665] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11172@665] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11172@665] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11172@665] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11172@665] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11172@665] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #13071@665] Found a cheese mine at [26, 3]
[B: #13071@665] Going straight to cheese mine at [26, 3]
[B: #11300@665] GameActionException in RobotPlayer:
[B: #11300@665] battlecode.common.GameActionException: Target location is not on the map
[B: #11300@665] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11300@665] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11300@665] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11300@665] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11300@665] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11300@665] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11300@665] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11300@665] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11300@665] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11300@665] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11300@665] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #12939@666] Found a cheese mine at [26, 3]
[B: #12939@666] Going straight to cheese mine at [26, 3]
[B: #10064@666] Going straight to cheese mine at [26, 3]
[B: #13684@666] GameActionException in RobotPlayer:
[B: #13684@666] battlecode.common.GameActionException: Target location is not on the map
[B: #13684@666] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #13684@666] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #13684@666] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #13684@666] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #13684@666] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #13684@666] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #13684@666] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #13684@666] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #13684@666] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #13684@666] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #13684@666] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #13948@666] GameActionException in RobotPlayer:
[B: #13948@666] battlecode.common.GameActionException: Target location is not on the map
[B: #13948@666] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #13948@666] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #13948@666] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #13948@666] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #13948@666] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #13948@666] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #13948@666] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #13948@666] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #13948@666] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #13948@666] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #13948@666] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #11172@666] GameActionException in RobotPlayer:
[B: #11172@666] battlecode.common.GameActionException: Target location is not on the map
[B: #11172@666] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11172@666] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11172@666] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11172@666] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11172@666] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11172@666] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11172@666] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11172@666] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11172@666] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11172@666] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11172@666] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #13071@666] Found a cheese mine at [26, 3]
[B: #13071@666] Going straight to cheese mine at [26, 3]
[B: #11300@666] GameActionException in RobotPlayer:
[B: #11300@666] battlecode.common.GameActionException: Target location is not on the map
[B: #11300@666] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11300@666] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11300@666] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11300@666] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11300@666] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11300@666] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11300@666] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11300@666] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11300@666] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11300@666] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11300@666] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #12939@667] Found a cheese mine at [26, 3]
[B: #12939@667] Going straight to cheese mine at [26, 3]
[B: #10064@667] Going straight to cheese mine at [26, 3]
[B: #13684@667] GameActionException in RobotPlayer:
[B: #13684@667] battlecode.common.GameActionException: Target location is not on the map
[B: #13684@667] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #13684@667] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #13684@667] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #13684@667] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #13684@667] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #13684@667] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #13684@667] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #13684@667] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #13684@667] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #13684@667] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #13684@667] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #13948@667] GameActionException in RobotPlayer:
[B: #13948@667] battlecode.common.GameActionException: Target location is not on the map
[B: #13948@667] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #13948@667] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #13948@667] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #13948@667] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #13948@667] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #13948@667] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #13948@667] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #13948@667] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #13948@667] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #13948@667] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #13948@667] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #11172@667] GameActionException in RobotPlayer:
[B: #11172@667] battlecode.common.GameActionException: Target location is not on the map
[B: #11172@667] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11172@667] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11172@667] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11172@667] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11172@667] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11172@667] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11172@667] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11172@667] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11172@667] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11172@667] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11172@667] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #13071@667] Found a cheese mine at [26, 3]
[B: #13071@667] Going straight to cheese mine at [26, 3]
[B: #11300@667] GameActionException in RobotPlayer:
[B: #11300@667] battlecode.common.GameActionException: Target location is not on the map
[B: #11300@667] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11300@667] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11300@667] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11300@667] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11300@667] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11300@667] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11300@667] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11300@667] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11300@667] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11300@667] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11300@667] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #12939@668] Found a cheese mine at [26, 3]
[B: #12939@668] Going straight to cheese mine at [26, 3]
[B: #10064@668] Can sense kingLoc [22, 7] ? false at distSquared 29
[B: #13684@668] GameActionException in RobotPlayer:
[B: #13684@668] battlecode.common.GameActionException: Target location is not on the map
[B: #13684@668] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #13684@668] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #13684@668] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #13684@668] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #13684@668] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #13684@668] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #13684@668] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #13684@668] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #13684@668] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #13684@668] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #13684@668] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #13948@668] GameActionException in RobotPlayer:
[B: #13948@668] battlecode.common.GameActionException: Target location is not on the map
[B: #13948@668] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #13948@668] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #13948@668] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #13948@668] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #13948@668] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #13948@668] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #13948@668] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #13948@668] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #13948@668] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #13948@668] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #13948@668] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #11172@668] GameActionException in RobotPlayer:
[B: #11172@668] battlecode.common.GameActionException: Target location is not on the map
[B: #11172@668] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11172@668] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11172@668] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11172@668] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11172@668] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11172@668] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11172@668] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11172@668] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11172@668] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11172@668] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11172@668] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #13071@668] Going straight to cheese mine at [26, 3]
[B: #11300@668] GameActionException in RobotPlayer:
[B: #11300@668] battlecode.common.GameActionException: Target location is not on the map
